ercot_bus,substation_name,match_method,match_confidence,latitude,longitude
FO_FORMOSG2,Formosa Substation,ercot_reference_exact,1.0,28.6836299,-96.5510875
FO_FORMOSG3,Formosa Substation,ercot_reference_exact,1.0,28.6836299,-96.5510875
FO_FORMOSG4,Formosa Substation,ercot_reference_exact,1.0,28.6836299,-96.5510875
FO_FORMOSG5,Formosa Substation,ercot_reference_exact,1.0,28.6836299,-96.5510875
FO_FORMOSG6,Formosa Substation,ercot_reference_exact,1.0,28.6836299,-96.5510875
FO_FORMOSG7,Formosa Substation,ercot_reference_exact,1.0,28.6836299,-96.5510875
FO_FORMOSG8,Formosa Substation,ercot_reference_exact,1.0,28.6836299,-96.5510875
FO_FORMOSG9,Formosa Substation,ercot_reference_exact,1.0,28.6836299,-96.5510875
FRANKLIN,Franklin Substation,exact,0.99,31.042073,-96.4920515
FRATT_B,Fratt Substation,exact,0.99,29.5485314,-98.3431154
FRATT_C,Fratt Substation,exact,0.99,29.5485314,-98.3431154
FREER_L_A,Freer Substation,ercot_reference_exact,1.0,27.9405117,-98.8683511
FREER_L_B,Freer Substation,ercot_reference_exact,1.0,27.9405117,-98.8683511
FREER_V_A,Freer Substation,ercot_reference_exact,1.0,27.9405117,-98.8683511
FREESTONE,Freestone Substation,exact,0.99,31.5437615,-96.2483046
FRIENDSHIP,Friendship Substation,exact,0.99,30.1668323,-97.9452067
FRIEND_L_A,Friend Ranch Substation,alias,1.0,30.708033,-101.1431002
FRISCO,Frisco Substation,exact,0.99,33.1818275,-96.8316271
FRYE_LD1,Frye Substation,ercot_reference_exact,1.0,34.4056743,-101.5766119
FRYE_LD2,Frye Substation,ercot_reference_exact,1.0,34.4056743,-101.5766119
FRYE_SLR_ALL,Frye Substation,ercot_reference_exact,1.0,34.4056743,-101.5766119
FRYE_SLR_EB1,Frye Substation,ercot_reference_exact,1.0,34.4056743,-101.5766119
FRYE_UN1,Frye Substation,ercot_reference_exact,1.0,34.4056743,-101.5766119
FRYE_UN2,Frye Substation,ercot_reference_exact,1.0,34.4056743,-101.5766119
G11,Formosa Substation,ercot_reference_exact,1.0,28.6836299,-96.5510875
G12,Formosa Substation,ercot_reference_exact,1.0,28.6836299,-96.5510875
GANADO_L_A,Ganado Substation,ercot_reference_exact,1.0,29.0131711,-96.5027179
GARFIELD,Garfield Substation,ercot_reference_exact,1.0,30.1426409,-97.5453484
GARZA_L_A,Garza Substation,ercot_reference_exact,1.0,33.1862714,-101.3904968
GARZA_V_A,Garza Substation,ercot_reference_exact,1.0,33.1862714,-101.3904968
GARZA_V_B,Garza Substation,ercot_reference_exact,1.0,33.1862714,-101.3904968
GATESVILLE,Gatesville Substation,exact,0.99,31.503772,-97.7626376
GDY5TR1,Grady Substation,ercot_reference_exact,1.0,34.8018071,-97.702975
GDYMOBILE,Grady Substation,ercot_reference_exact,1.0,34.8018071,-97.702975
GH,Burnet Substation,ercot_reference_exact,1.0,30.7590923,-98.2374492
GILA_0001,Gila Substation,ercot_reference_exact,1.0,27.8197488,-97.4213144
GILA_BUS1,Gila Substation,ercot_reference_exact,1.0,27.8197488,-97.4213144
GILA_BUS2,Gila Substation,ercot_reference_exact,1.0,27.8197488,-97.4213144
GILA_L153,Gila Substation,ercot_reference_exact,1.0,27.8197488,-97.4213144
GILA_L878,Gila Substation,ercot_reference_exact,1.0,27.8197488,-97.4213144
GILA_LD1,Gila Substation,ercot_reference_exact,1.0,27.8197488,-97.4213144
GILA_LD2,Gila Substation,ercot_reference_exact,1.0,27.8197488,-97.4213144
GIRARD_L_A,Girard Substation,ercot_reference_exact,1.0,33.359759,-100.664802
GOAT_0100,Goat Wind Substation,ercot_reference_exact,1.0,31.9407824,-100.8270485
GOAT_R_A,Goat Wind Substation,ercot_reference_exact,1.0,31.9407824,-100.8270485
GOA_GOATWIND,Goat Wind Substation,ercot_reference_exact,1.0,31.9407824,-100.8270485
GOHLKE_B101,Gohlke Substation,ercot_reference_exact,1.0,28.7464532,-96.7331978
GOHLKE_B102,Gohlke Substation,ercot_reference_exact,1.0,28.7464532,-96.7331978
GOLIAD_LD01,Goliad Substation,ercot_reference_exact,1.0,28.6621834,-97.3838348
GOLIAD_LD02,Goliad Substation,ercot_reference_exact,1.0,28.6621834,-97.3838348
GPI_L_C,Gpi Substation,ercot_reference_exact,1.0,29.6770593,-98.1779746
GPI_L_D,Gpi Substation,ercot_reference_exact,1.0,29.6770593,-98.1779746
GRADY_BUS1,Grady Substation,ercot_reference_exact,1.0,34.8018071,-97.702975
GRANDVIEW,Grandview Substation,exact,0.99,29.4049694,-98.4442747
GRAPEVINE,Grapevine Interchange,alias,1.0,35.4019438,-100.8909778
GRAYBAC_LD,Grayback Substation,ercot_reference_exact,1.0,33.9940449,-99.1674591
GREGORY_LD2,Gregory Substation,ercot_reference_exact,1.0,27.9232997,-97.3092544
GREGORY_L_B,Gregory Substation,ercot_reference_exact,1.0,27.9232997,-97.3092544
GREGORY_RN,Gregory Substation,ercot_reference_exact,1.0,27.9232997,-97.3092544
GRETA_L_A,Greta Substation,ercot_reference_exact,1.0,28.3820951,-97.1924354
GRISSOM_A,Grissom Road Substation,alias,1.0,29.4764484,-98.6489325
GRISSOM_C,Grissom Road Substation,alias,1.0,29.4764484,-98.6489325
GROESBECK,Groesbeck Substation,exact,0.99,31.5141225,-96.4755131
GROVE,Grove Substation,ercot_reference_exact,1.0,30.216481,-97.7109706
GROVE2,Grove Substation,ercot_reference_exact,1.0,30.216481,-97.7109706
GROVE3,Grove Substation,ercot_reference_exact,1.0,30.216481,-97.7109706
GROVE4,Grove Substation,ercot_reference_exact,1.0,30.216481,-97.7109706
GROVEX,Grove Substation,ercot_reference_exact,1.0,30.216481,-97.7109706
GUSTINE,Gustine Substation,ercot_reference_exact,1.0,31.8180339,-98.3443154
HAI138_BS1,Haisley Substation,ercot_reference_exact,1.0,28.0949434,-97.4936
HAINE_DR,Oleander Substation,ercot_reference_exact,1.0,26.2066613,-97.6645579
HAISLEY_LD01,Haisley Substation,ercot_reference_exact,1.0,28.0949434,-97.4936
HAISLEY_LD02,Haisley Substation,ercot_reference_exact,1.0,28.0949434,-97.4936
HAISLEY_LDS1,Haisley Substation,ercot_reference_exact,1.0,28.0949434,-97.4936
HALLSBURG,Hallsburg Substation,exact,0.99,31.5242687,-97.0056924
HAMILTON_L_A,Hamilton Road Substation,alias,1.0,29.3738202,-100.849181
HAMILTON_L_B,Hamilton Road Substation,alias,1.0,29.3738202,-100.849181
HAMILTON_V_A,Hamilton Road Substation,alias,1.0,29.3738202,-100.849181
HAMILTON_V_B,Hamilton Road Substation,alias,1.0,29.3738202,-100.849181
HAMILTON_V_C,Hamilton Road Substation,alias,1.0,29.3738202,-100.849181
HAML_L_A,Hamlin Substation,ercot_reference_exact,1.0,32.8923611,-100.0986327
HAML_V_A,Hamlin Substation,ercot_reference_exact,1.0,32.8923611,-100.0986327
HARGRO_B101,Hargrove Substation,ercot_reference_exact,1.0,31.3083107,-100.938971
HARLNSW,Oleander Substation,ercot_reference_exact,1.0,26.2066613,-97.6645579
HARMONY_A,Harmony Hills Substation,alias,1.0,29.5540094,-98.5060042
HARMONY_B,Harmony Hills Substation,alias,1.0,29.5540094,-98.5060042
HARRIS,Harris Substation,ercot_reference_exact,1.0,30.2882635,-97.7325507
HARRISV,Harris Substation,ercot_reference_exact,1.0,30.2882635,-97.7325507
HARRISW,Harris Substation,ercot_reference_exact,1.0,30.2882635,-97.7325507
HARRISX,Harris Substation,ercot_reference_exact,1.0,30.2882635,-97.7325507
HARRISY,Harris Substation,ercot_reference_exact,1.0,30.2882635,-97.7325507
HARRISZ,Harris Substation,ercot_reference_exact,1.0,30.2882635,-97.7325507
HARRIS_K,Harris Substation,ercot_reference_exact,1.0,30.2882635,-97.7325507
HARRIS_KF,Harris Substation,ercot_reference_exact,1.0,30.2882635,-97.7325507
HARRIS_KK,Harris Substation,ercot_reference_exact,1.0,30.2882635,-97.7325507
HARRIS_KP,Harris Substation,ercot_reference_exact,1.0,30.2882635,-97.7325507
HARRIS_KS,Harris Substation,ercot_reference_exact,1.0,30.2882635,-97.7325507
HARRIS_KY,Harris Substation,ercot_reference_exact,1.0,30.2882635,-97.7325507
HARROLD_L_A,Harrold Substation,ercot_reference_exact,1.0,34.042709,-99.0937444
HEARD_L_A,Heard Substation,ercot_reference_exact,1.0,28.2790507,-97.2965985
HEBRON,Hebron Substation,exact,0.99,33.0482825,-96.9039765
HECKER_BUS1,Hecker Substation,ercot_reference_exact,1.0,27.9048779,-97.2829086
HECKER_BUS2,Hecker Substation,ercot_reference_exact,1.0,27.9048779,-97.2829086
HEIGHTS_L_A,Heights Substation,ercot_reference_exact,1.0,29.3897114,-94.9499464
HEIGHTS_L_B,Heights Substation,ercot_reference_exact,1.0,29.3897114,-94.9499464
HELENA_1,Helena Substation,ercot_reference_exact,1.0,28.9379598,-97.7999956
HELIOS_RN,Helios Substation,ercot_reference_exact,1.0,29.2260649,-99.6997463
HELOTES_A,Helotes Substation,exact,0.99,29.5481778,-98.6818689
HELOTES_B,Helotes Substation,exact,0.99,29.5481778,-98.6818689
HIGHLA_KV_BS,Rusthill Substation,ercot_reference_exact,1.0,31.4517257,-100.4248235
HILCORP_L_A,Hilcorp Substation,ercot_reference_exact,1.0,29.0455961,-95.7453669
HILCORP_L_B,Hilcorp Substation,ercot_reference_exact,1.0,29.0455961,-95.7453669
HILLJE_L_A,Hillje Substation,ercot_reference_exact,1.0,29.1909669,-96.3555233
HIWAY_2_KV,Gila Substation,ercot_reference_exact,1.0,27.8197488,-97.4213144
HLEB1,Helios Substation,ercot_reference_exact,1.0,29.2260649,-99.6997463
HLEB2,Helios Substation,ercot_reference_exact,1.0,29.2260649,-99.6997463
HLEBL,Helios Substation,ercot_reference_exact,1.0,29.2260649,-99.6997463
HMTN_TL1,Bronco Substation,ercot_reference_exact,1.0,33.3005596,-103.0589404
HNY_CMB_SLR1,Tynan Substation,ercot_reference_exact,1.0,28.1831975,-97.7722993
HOCHHEIM_L_A,Hochheim Substation,ercot_reference_exact,1.0,29.27656,-97.2992364
HOLCOMB_EB1,Holcomb Substation,ercot_reference_exact,1.0,28.0332546,-99.3616349
HOLCOMB_EB2,Holcomb Substation,ercot_reference_exact,1.0,28.0332546,-99.3616349
HOLCOMB_LD1,Holcomb Substation,ercot_reference_exact,1.0,28.0332546,-99.3616349
HOLCOMB_RN1,Holcomb Substation,ercot_reference_exact,1.0,28.0332546,-99.3616349
HOLLYMB3,Holly Substation,ercot_reference_exact,1.0,27.7084532,-97.3973469
HOLLY_K,Holly Substation,ercot_reference_exact,1.0,27.7084532,-97.3973469
HOLMAN_HB_EB,Holman Substation,ercot_reference_exact,1.0,29.795554,-96.8783831
HOL_PS2,Holcomb Substation,ercot_reference_exact,1.0,28.0332546,-99.3616349
HOL_PS_1,Holcomb Substation,ercot_reference_exact,1.0,28.0332546,-99.3616349
HOMEPORT_L_A,Homeport Substation,ercot_reference_exact,1.0,27.8278738,-97.20955
HONDO_A,Hondo Substation,exact,0.99,29.3155529,-99.1039726
HONDO_C,Hondo Substation,exact,0.99,29.3155529,-99.1039726
HORNET_LD01,Hornet Substation,ercot_reference_exact,1.0,30.6870961,-99.8238196
HOUSEMTN_RN,Bronco Substation,ercot_reference_exact,1.0,33.3005596,-103.0589404
HOVEY_GEN,Hovey Substation,ercot_reference_exact,1.0,30.9526276,-103.3614053
HOW_BUS1,Howard Substation,ercot_reference_exact,1.0,35.4308009,-100.2799081
HOW_BUS2,Howard Substation,ercot_reference_exact,1.0,35.4308009,-100.2799081
HSKL_L_A,Haskell Substation,ercot_reference_exact,1.0,33.1230926,-99.7478598
HSKL_V_A,Haskell Substation,ercot_reference_exact,1.0,33.1230926,-99.7478598
HULD_L_A,Hulldale Substation,ercot_reference_exact,1.0,31.0049199,-100.5553795
INDNENR_2_RN,Tippet Substation,ercot_reference_exact,1.0,30.9921472,-102.1338353
IOLA,Iola Substation,ercot_reference_exact,1.0,30.7315278,-96.0463321
IOLA2,Iola Substation,ercot_reference_exact,1.0,30.7315278,-96.0463321
IOLA_0001,Iola Substation,ercot_reference_exact,1.0,30.7315278,-96.0463321
IOLA_0021,Iola Substation,ercot_reference_exact,1.0,30.7315278,-96.0463321
IOLA_0022,Iola Substation,ercot_reference_exact,1.0,30.7315278,-96.0463321
IOLA_2205,Iola Substation,ercot_reference_exact,1.0,30.7315278,-96.0463321
IOLA_B500,Iola Substation,ercot_reference_exact,1.0,30.7315278,-96.0463321
IRAN_L_A,Iraan Substation,ercot_reference_exact,1.0,30.9104815,-101.8996602
IRAN_V_A,Iraan Substation,ercot_reference_exact,1.0,30.9104815,-101.8996602
ISSUE_11,Formosa Substation,ercot_reference_exact,1.0,28.6836299,-96.5510875
ISSUE_12,Formosa Substation,ercot_reference_exact,1.0,28.6836299,-96.5510875
ISSUE_13,Formosa Substation,ercot_reference_exact,1.0,28.6836299,-96.5510875
ISSUE_14,Formosa Substation,ercot_reference_exact,1.0,28.6836299,-96.5510875
ISSUE_15,Formosa Substation,ercot_reference_exact,1.0,28.6836299,-96.5510875
ISSUE_16,Formosa Substation,ercot_reference_exact,1.0,28.6836299,-96.5510875
ISSUE_17,Formosa Substation,ercot_reference_exact,1.0,28.6836299,-96.5510875
ISSUE_18,Formosa Substation,ercot_reference_exact,1.0,28.6836299,-96.5510875
ISSUE_19,Formosa Substation,ercot_reference_exact,1.0,28.6836299,-96.5510875
ISSUE_51,Tnp One Substation,ercot_reference_exact,1.0,31.0912725,-96.6935559
JADE_TIE,Mhos Substation,ercot_reference_exact,1.0,32.9066717,-101.0077689
JARDIN_1,Jardin Substation,ercot_reference_exact,1.0,28.5198799,-99.2379085
JAVEL18,Bordas Substation,ercot_reference_exact,1.0,27.3211338,-98.9980687
JAVEL20,Bordas Substation,ercot_reference_exact,1.0,27.3211338,-98.9980687
JAVELINA_L_A,Javelina Substation,ercot_reference_exact,1.0,27.8051322,-97.457036
JAVELINA_L_B,Javelina Substation,ercot_reference_exact,1.0,27.8051322,-97.457036
JAVELINA_V_A,Javelina Substation,ercot_reference_exact,1.0,27.8051322,-97.457036
JAVELINA_V_B,Javelina Substation,ercot_reference_exact,1.0,27.8051322,-97.457036
JAYTON,Jayton Substation,exact,0.99,33.2709129,-100.6264069
JE123,Jett Substation,ercot_reference_exact,1.0,30.3747184,-97.8064759
JERRY,Jerry Substation,exact,0.99,31.2299962,-101.2993888
JERRY_B101,Jerry Substation,ercot_reference_exact,1.0,31.2299962,-101.2993888
JETT13,Jett Substation,ercot_reference_exact,1.0,30.3747184,-97.8064759
JETTZ,Jett Substation,ercot_reference_exact,1.0,30.3747184,-97.8064759
JOHNSVILLE,Johnsville Substation,exact,0.99,32.1218502,-97.9455339
JOSLIN_2752,Joslin Substation,ercot_reference_exact,1.0,28.6487411,-96.5464448
JOSLIN_2754,Joslin Substation,ercot_reference_exact,1.0,28.6487411,-96.5464448
JOSLIN_2755,Joslin Substation,ercot_reference_exact,1.0,28.6487411,-96.5464448
JOSLIN_LD02,Joslin Substation,ercot_reference_exact,1.0,28.6487411,-96.5464448
JOSLIN_T1,Joslin Substation,ercot_reference_exact,1.0,28.6487411,-96.5464448
JOSLIN_V_A,Joslin Substation,ercot_reference_exact,1.0,28.6487411,-96.5464448
JOSLIN_V_B,Joslin Substation,ercot_reference_exact,1.0,28.6487411,-96.5464448
JUNCTION_LD1,Junction Substation,ercot_reference_exact,1.0,30.4924069,-99.770646
JUNCTION_RN,Junction Substation,ercot_reference_exact,1.0,30.4924069,-99.770646
KALGARY,Kalgary Substation,exact,0.99,33.4091035,-101.1137575
KARNES_LYSY1,Lyssy Substation,ercot_reference_exact,1.0,28.8943977,-98.1200535
KATEMCY_69_1,Katemcy Substation,ercot_reference_exact,1.0,30.9596893,-99.2816902
KATZ,Katz Substation,exact,0.99,33.3972257,-100.0103621
KEITH,Keith Substation,exact,0.99,30.6491145,-96.1014988
KENEDY_BE01,Kenedy Substation,ercot_reference_exact,1.0,28.8799309,-97.8324062
KENEDY_L_A,Kenedy Substation,ercot_reference_exact,1.0,28.8799309,-97.8324062
KEO_4000,Keo Substation,ercot_reference_exact,1.0,30.8184194,-102.3659149
KEO_KEO_SM1,Keo Substation,ercot_reference_exact,1.0,30.8184194,-102.3659149
KEPLER_LD1,Kepler Substation,ercot_reference_exact,1.0,27.8186367,-97.5047657
KEPLER_LDE1,Kepler Substation,ercot_reference_exact,1.0,27.8186367,-97.5047657
KEPLER_LDE2,Kepler Substation,ercot_reference_exact,1.0,27.8186367,-97.5047657
KEPLER_LN,Osm_Way_488508137,ercot_reference_hybrid_fuzzy,1.0,27.8152704,-97.480535
KING,King Substation,exact,0.99,33.5189029,-100.1574201
KIRBY_A,Kirby Substation,exact,0.99,29.4653848,-98.3924152
KIRBY_B,Kirby Substation,exact,0.99,29.4653848,-98.3924152
KIRBY_C,Kirby Substation,exact,0.99,29.4653848,-98.3924152
KIRBY_F,Kirby Substation,exact,0.99,29.4653848,-98.3924152
KIRKLAND_L_A,Kirkland Substation,ercot_reference_exact,1.0,34.377595,-100.0664328
KLEBERG_L_A,Kleberg Substation,ercot_reference_exact,1.0,27.4922344,-97.8551151
KLEBERG_L_B,Kleberg Substation,ercot_reference_exact,1.0,27.4922344,-97.8551151
KLEBERG_V_A,Kleberg Substation,ercot_reference_exact,1.0,27.4922344,-97.8551151
KLEBERG_V_B,Kleberg Substation,ercot_reference_exact,1.0,27.4922344,-97.8551151
KNIPPA_L_A,Knippa Substation,ercot_reference_exact,1.0,29.2886401,-99.6460336
KNOX,Knox Substation,exact,0.99,33.3889313,-99.8914482
KOENIG,Koenig Lane Substation,alias,1.0,30.3283718,-97.7269485
KOENIG_Z,Koenig Lane Substation,alias,1.0,30.3283718,-97.7269485
KOSSE,Kosse Substation,ercot_reference_exact,1.0,31.3038955,-96.5112155
KUNITZ_DEL,Kunitz Substation,ercot_reference_exact,1.0,31.7348475,-104.7490473
KUNITZ_EPS,Kunitz Substation,ercot_reference_exact,1.0,31.7348475,-104.7490473
KURTEN_AG1,Kurten Substation,ercot_reference_exact,1.0,30.7997729,-96.2928396
KURTEN_JKCK,Kurten Substation,ercot_reference_exact,1.0,30.7997729,-96.2928396
KV1,Gregory Substation,ercot_reference_exact,1.0,27.9232997,-97.3092544
KV2,Gregory Substation,ercot_reference_exact,1.0,27.9232997,-97.3092544
KYLE_KC,Kyle Substation,ercot_reference_exact,1.0,29.949868,-97.8842778
LAGUNA_LD01,Laguna Substation,ercot_reference_exact,1.0,27.648995,-97.2919754
LAKEWAYX,Lakeway Substation,ercot_reference_exact,1.0,30.3586728,-97.9787637
LAKEWAYZ,Lakeway Substation,ercot_reference_exact,1.0,30.3586728,-97.9787637
LAKEWOOD,Lakewood Substation,exact,0.99,32.6232241,-104.4150068
LAREDO_0006,Laredo Plant Substation,ercot_reference_exact,1.0,27.5675198,-99.5069824
LAREDO_0007,Laredo Plant Substation,ercot_reference_exact,1.0,27.5675198,-99.5069824
LAREDO_0344,Laredo Plant Substation,ercot_reference_exact,1.0,27.5675198,-99.5069824
LAREDO_2666,Laredo Plant Substation,ercot_reference_exact,1.0,27.5675198,-99.5069824
LAREDO_4500,Laredo Plant Substation,ercot_reference_exact,1.0,27.5675198,-99.5069824
LAREDO_4523,Laredo Plant Substation,ercot_reference_exact,1.0,27.5675198,-99.5069824
LAREDO_4602,Laredo Plant Substation,ercot_reference_exact,1.0,27.5675198,-99.5069824
LAREDO_6561,Laredo Plant Substation,ercot_reference_exact,1.0,27.5675198,-99.5069824
LAREDO_L_A,Laredo Plant Substation,ercot_reference_exact,1.0,27.5675198,-99.5069824
LAREDO_L_B,Laredo Plant Substation,ercot_reference_exact,1.0,27.5675198,-99.5069824
LAREDO_V_A,Laredo Plant Substation,ercot_reference_exact,1.0,27.5675198,-99.5069824
LAREDO_V_B,Laredo Plant Substation,ercot_reference_exact,1.0,27.5675198,-99.5069824
LAREDO_V_C,Laredo Plant Substation,ercot_reference_exact,1.0,27.5675198,-99.5069824
LAREDO_V_D,Laredo Plant Substation,ercot_reference_exact,1.0,27.5675198,-99.5069824
LASCRU,Milo Substation,ercot_reference_exact,1.0,27.6110314,-99.4999283
LASSO_GEN,Bronco Substation,ercot_reference_exact,1.0,33.3005596,-103.0589404
LASSO_LOAD,Lasso Substation,ercot_reference_exact,1.0,30.4650044,-103.4753293
LASSO_TLINE,Lasso Substation,ercot_reference_exact,1.0,30.4650044,-103.4753293
LASSO_UNIT1,Lasso Substation,ercot_reference_exact,1.0,30.4650044,-103.4753293
LAURELES_L_A,Laureles Substation,ercot_reference_exact,1.0,26.1225981,-97.5472631
LAUR_9999_EB,Laureles Substation,ercot_reference_exact,1.0,26.1225981,-97.5472631
LAUR_BESS_RN,Laureles Substation,ercot_reference_exact,1.0,26.1225981,-97.5472631
LAUR_L720_EB,Laureles Substation,ercot_reference_exact,1.0,26.1225981,-97.5472631
LA_PALMA_V_A,La Palma 69 Kv Substation,alias,1.0,26.1422382,-97.6419133
LA_PALMA_V_B,La Palma 69 Kv Substation,alias,1.0,26.1422382,-97.6419133
LA_PALMA_V_C,La Palma 69 Kv Substation,alias,1.0,26.1422382,-97.6419133
LA_PALMA_V_D,La Palma 69 Kv Substation,alias,1.0,26.1422382,-97.6419133
LD01,Comstock Substation,ercot_reference_exact,1.0,29.7474583,-101.1394552
LD02,Comstock Substation,ercot_reference_exact,1.0,29.7474583,-101.1394552
LD_1,Milton Substation,ercot_reference_exact,1.0,29.0564466,-97.787647
LD_9457,Haynes Substation,ercot_reference_exact,1.0,32.4434317,-100.3973868
LE09,Cantwell Substation,ercot_reference_exact,1.0,27.8114012,-97.4443703
LE36,Cantwell Substation,ercot_reference_exact,1.0,27.8114012,-97.4443703
LEB,Route 66 Wind Substation,ercot_reference_exact,1.0,35.205911,-101.4349646
LEBANON,Lebanon Substation,exact,0.99,33.1111554,-96.7747126
LEHIGH_9474,Lehigh Substation,ercot_reference_exact,1.0,30.0290386,-97.8659726
LGD_EB_LGD,Santiago Substation,ercot_reference_exact,1.0,31.1162658,-100.5132428
LGD_EPS1,Santiago Substation,ercot_reference_exact,1.0,31.1162658,-100.5132428
LGD_LANGFORD,Santiago Substation,ercot_reference_exact,1.0,31.1162658,-100.5132428
LILLIAN,Lillian Substation,exact,0.99,32.4908734,-97.1950254
LINE_EB,Hovey Substation,ercot_reference_exact,1.0,30.9526276,-103.3614053
LIVE_OAK_L_A,Live Oak Substation,ercot_reference_exact,1.0,30.2658895,-98.8881897
LKT1,Lockett Substation,ercot_reference_exact,1.0,34.0510911,-99.3753229
LN_16TH_ST,Lynx Substation,ercot_reference_exact,1.0,31.0718593,-102.3935068
LN_AIR_LIQC,Osm_Way_488508137,ercot_reference_hybrid_fuzzy,1.0,27.8152704,-97.480535
LN_ASHERTON,Asherton Substation,ercot_reference_exact,1.0,28.4423395,-99.7557185
LN_BAY_CITY,Magill Substation,ercot_reference_exact,1.0,29.0123491,-95.9693286
LN_BROOKT,Joslin Substation,ercot_reference_exact,1.0,28.6487411,-96.5464448
LN_CENIZO,Lobo Substation,ercot_reference_exact,1.0,27.5789332,-99.2756424
LN_COTULLA,Reveille Substation,ercot_reference_exact,1.0,28.414759,-99.2581054
LN_ENCINAL,Reveille Substation,ercot_reference_exact,1.0,28.414759,-99.2581054
LN_FORMOS,Joslin Substation,ercot_reference_exact,1.0,28.6487411,-96.5464448
LN_GOHLKE,Joslin Substation,ercot_reference_exact,1.0,28.6487411,-96.5464448
LN_KENEDSW,Tuleta Substation,ercot_reference_exact,1.0,28.5982273,-97.7885435
LN_KOCH_UP,Kepler Substation,ercot_reference_exact,1.0,27.8186367,-97.5047657
LN_LARAMIE,Belknap Substation,ercot_reference_exact,1.0,32.6151756,-99.6506096
LN_LAURELES,Marconi Substation,ercot_reference_exact,1.0,26.0921204,-97.3971221
LN_LINTERNA,Solstice Substation,ercot_reference_exact,1.0,30.9483202,-103.3617143
LN_LON_HILL,Lon Hill Substation,hybrid_fuzzy,0.737,27.8438525,-97.6155988
LN_LOSANGEL,Reveille Substation,ercot_reference_exact,1.0,28.414759,-99.2581054
LN_P_ISABEL,Marconi Substation,ercot_reference_exact,1.0,26.0921204,-97.3971221
LN_SANDCR,Joslin Substation,ercot_reference_exact,1.0,28.6487411,-96.5464448
LN_SGSA,Solstice Substation,ercot_reference_exact,1.0,30.9483202,-103.3617143
LN_SLKSW,Solstice Substation,ercot_reference_exact,1.0,30.9483202,-103.3617143
LN_SLKSW2,Solstice Substation,ercot_reference_exact,1.0,30.9483202,-103.3617143
LN_SLKSW_2Y,Solstice Substation,ercot_reference_exact,1.0,30.9483202,-103.3617143
LN_SLKSW_3Y,Solstice Substation,ercot_reference_exact,1.0,30.9483202,-103.3617143
LN_SPTREE,Lynx Substation,ercot_reference_exact,1.0,31.0718593,-102.3935068
LN_TENARIS,Magill Substation,ercot_reference_exact,1.0,29.0123491,-95.9693286
LN_TORTUGA1,Gila Substation,ercot_reference_exact,1.0,27.8197488,-97.4213144
LN_TREB_SLR,Joslin Substation,ercot_reference_exact,1.0,28.6487411,-96.5464448
LN_VALERO1,Kepler Substation,ercot_reference_exact,1.0,27.8186367,-97.5047657
LN_VALERO2,Osm_Way_488508137,ercot_reference_hybrid_fuzzy,1.0,27.8152704,-97.480535
LOAD01,Taylor Substation,ercot_reference_exact,1.0,30.5670969,-97.3973345
LOADT1,Beback Substation,ercot_reference_exact,1.0,29.7971016,-97.9556043
LOADT1_,Blanco Substation,ercot_reference_exact,1.0,30.0825998,-98.4121882
LOADT2_2,Blanco Substation,ercot_reference_exact,1.0,30.0825998,-98.4121882
LOADT_1,Shiner Substation,ercot_reference_exact,1.0,29.444397,-97.1922224
LOADT_2,Wilson Substation,ercot_reference_exact,1.0,29.3376671,-98.1728307
LOBO1397,Lobo Substation,ercot_reference_exact,1.0,27.5789332,-99.2756424
LOBO1398,Lobo Substation,ercot_reference_exact,1.0,27.5789332,-99.2756424
LOBO1401,Lobo Substation,ercot_reference_exact,1.0,27.5789332,-99.2756424
LOBO2002,Lobo Substation,ercot_reference_exact,1.0,27.5789332,-99.2756424
LOBOL423,Lobo Substation,ercot_reference_exact,1.0,27.5789332,-99.2756424
LOBOL585,Lobo Substation,ercot_reference_exact,1.0,27.5789332,-99.2756424
LOBOS613,Lobo Substation,ercot_reference_exact,1.0,27.5789332,-99.2756424
LOBO_1,Lobo Substation,ercot_reference_exact,1.0,27.5789332,-99.2756424
LOBO_345_1,Lobo Substation,ercot_reference_exact,1.0,27.5789332,-99.2756424
LOBO_B131_EB,Lobo Substation,ercot_reference_exact,1.0,27.5789332,-99.2756424
LOBO_B132_EB,Lobo Substation,ercot_reference_exact,1.0,27.5789332,-99.2756424
LOBO_EB01,Lobo Substation,ercot_reference_exact,1.0,27.5789332,-99.2756424
LOBO_L801_EB,Lobo Substation,ercot_reference_exact,1.0,27.5789332,-99.2756424
LOBO_TORR,Lobo Substation,ercot_reference_exact,1.0,27.5789332,-99.2756424
LOCKETT1,Lockett Substation,ercot_reference_exact,1.0,34.0510911,-99.3753229
LOLITA_L_A,Lolita Substation,ercot_reference_exact,1.0,28.8531665,-96.5574016
LOLITA_V_A,Lolita Substation,ercot_reference_exact,1.0,28.8531665,-96.5574016
LONESTAR_RN,Lonestar Substation,ercot_reference_exact,1.0,31.5942755,-103.2484104
LONHILL_0002,Lon Hill Substation,ercot_reference_exact,1.0,27.8438525,-97.6155988
LONHILL_0007,Lon Hill Substation,ercot_reference_exact,1.0,27.8438525,-97.6155988
LONHILL_0010,Lon Hill Substation,ercot_reference_exact,1.0,27.8438525,-97.6155988
LONHILL_0012,Lon Hill Substation,ercot_reference_exact,1.0,27.8438525,-97.6155988
