NAME,CITY,COUNTY,STATE,LATITUDE,LONGITUDE,LINES,MAX_VOLT,MIN_VOLT,OWNER,TYPE,STATUS,source_dataset
Shallowater Substation,,,TX,33.6934986,-101.9575072,1,69.0,69.0,South Plains Electric Cooperative,distribution,IN SERVICE,OSM
Sheffield Substation,,,TX,30.7250666,-101.8154502,1,69.0,69.0,American Electric Power,distribution,IN SERVICE,OSM
Shell London Substation,,,TX,30.6457155,-99.5928888,1,69.0,69.0,American Electric Power,industrial,IN SERVICE,OSM
Shelton Street Substation,,,TX,32.4527203,-99.7544229,1,69.0,69.0,American Electric Power,distribution,IN SERVICE,OSM
Signal Mountain Wind Substation,,,TX,32.2072453,-101.3880204,1,69.0,13.8,Terra-Gen,transmission,IN SERVICE,OSM
Silver City Substation,,,TX,30.9168845,-96.9275927,1,69.0,69.0,Brazos Electric,distribution,IN SERVICE,OSM
Silver Substation,,,TX,32.0704066,-100.678143,1,69.0,69.0,Golden Spread Electric Cooperative; American Electric Power,distribution,IN SERVICE,OSM
Simmons City Substation,,,TX,28.4088878,-98.2058672,1,69.0,69.0,South Texas Electric Cooperative,distribution,IN SERVICE,OSM
Sinton Substation,,,TX,28.0308611,-97.5125951,1,69.0,69.0,American Electric Power,distribution,IN SERVICE,OSM
Skidmore Substation,,,TX,28.2552108,-97.6763101,1,69.0,69.0,American Electric Power,distribution,IN SERVICE,OSM
Slaton Substation,,,TX,33.440316,-101.6348737,1,69.0,4.16,Xcel Energy; South Plains Electric Cooperative,distribution,IN SERVICE,OSM
Smiley Substation,,,TX,29.3170092,-97.630292,1,69.0,69.0,Guadalupe Valley Electric Cooperative,distribution,IN SERVICE,OSM
Smith Substation,,,TX,27.8678166,-97.6321521,1,69.0,69.0,American Electric Power,distribution,IN SERVICE,OSM
Sms Substation,,,TX,33.2896675,-100.9477811,1,69.0,69.0,Brazos Electric,distribution,IN SERVICE,OSM
Sntx Substation,,,TX,32.7121231,-100.8613469,1,69.0,69.0,Golden Spread Electric Cooperative,distribution,IN SERVICE,OSM
Snyder Wind Farm Substation,,,TX,32.7455936,-100.7574203,1,69.0,69.0,Enel,transmission,IN SERVICE,OSM
Sodville Substation,,,TX,27.9696673,-97.4728753,1,69.0,69.0,South Texas Electric Cooperative,distribution,IN SERVICE,OSM
Soncy Substation,,,TX,35.1877947,-101.9211249,1,69.0,69.0,Xcel Energy,distribution,IN SERVICE,OSM
Sonora Atlantic Substation,,,TX,30.6303169,-100.8197199,1,69.0,12.5,American Electric Power,distribution,IN SERVICE,OSM
Sonora City Substation,,,TX,30.5709749,-100.6442235,1,69.0,69.0,American Electric Power,distribution,IN SERVICE,OSM
South Batesville Substation,,,TX,28.920793,-99.6062569,1,69.0,69.0,South Texas Electric Cooperative,distribution,IN SERVICE,OSM
South Brady Substation,,,TX,31.11808,-99.3294438,1,69.0,69.0,American Electric Power,distribution,IN SERVICE,OSM
South Cross Substation,,,TX,31.0484445,-102.276617,1,69.0,69.0,American Electric Power,distribution,IN SERVICE,OSM
South Lamesa Substation,,,TX,32.6901621,-101.9027111,1,69.0,69.0,Golden Spread Electric Cooperative,distribution,IN SERVICE,OSM
Southland Substation,,,TX,33.3578323,-101.5558754,1,69.0,4.16,Xcel Energy,distribution,IN SERVICE,OSM
Spade Ranch Substation,,,TX,31.9729064,-100.844022,1,69.0,69.0,American Electric Power,distribution,IN SERVICE,OSM
Spence Pump Substation,,,TX,31.9505861,-100.5971847,1,69.0,69.0,American Electric Power,industrial,IN SERVICE,OSM
Stadium Substation,,,TX,27.7460816,-98.0538397,1,69.0,69.0,American Electric Power,distribution,IN SERVICE,OSM
Stafford Hill Substation,,,TX,29.6498498,-96.5156802,1,69.0,69.0,American Electric Power,distribution,IN SERVICE,OSM
Stamford Substation,,,TX,32.9438765,-99.8095104,1,69.0,69.0,American Electric Power,distribution,IN SERVICE,OSM
Steamboat Station,,,TX,32.0925005,-99.8825663,1,69.0,69.0,American Electric Power,transmission,IN SERVICE,OSM
Steele Store Substation,,,TX,30.6395243,-96.53274,1,69.0,69.0,Bryan Texas Utilities,distribution,IN SERVICE,OSM
Sterling City Substation,,,TX,31.8398143,-101.0112015,1,69.0,69.0,American Electric Power,distribution,IN SERVICE,OSM
Sterling County Substation,,,TX,31.828906,-101.1823414,1,69.0,69.0,Golden Spread Electric Cooperative,distribution,IN SERVICE,OSM
Stevens Substation,,,TX,27.8601223,-97.6194419,1,69.0,69.0,American Electric Power,distribution,IN SERVICE,OSM
Strauss Ranch Substation,,,TX,31.0600838,-101.4610548,1,69.0,69.0,Southwest Texas Electric Cooperative,distribution,IN SERVICE,OSM
Sunniland Substation,,,TX,28.5813653,-98.2001489,1,69.0,69.0,South Texas Electric Cooperative,distribution,IN SERVICE,OSM
Sunrise Beach Substation,,,TX,30.5911454,-98.4436112,1,69.0,69.0,Central Texas Electric Cooperative,distribution,IN SERVICE,OSM
Sutton Substation,,,TX,30.8152846,-96.5277378,1,69.0,69.0,Brazos Electric,distribution,IN SERVICE,OSM
Swenson Substation,,,TX,33.1826238,-100.3117072,1,69.0,69.0,American Electric Power,distribution,IN SERVICE,OSM
Sycamore Substation,,,TX,31.4753019,-97.7199776,1,69.0,69.0,Texas-New Mexico Power,distribution,IN SERVICE,OSM
Taft Substation,,,TX,27.969762,-97.3985783,1,69.0,69.0,American Electric Power; South Texas Electric Cooperative,distribution,IN SERVICE,OSM
Talpa Atlantic Substation,,,TX,31.7394269,-99.6422292,1,69.0,69.0,American Electric Power,distribution,IN SERVICE,OSM
Tankersley Substation,,,TX,31.3447399,-100.6404399,1,69.0,69.0,American Electric Power,distribution,IN SERVICE,OSM
Tarpley Substation,,,TX,29.6653565,-99.2747469,1,69.0,12.5,Bandera Electric Cooperative,distribution,IN SERVICE,OSM
Tatton Substation,,,TX,28.2095445,-96.9899938,1,69.0,69.0,American Electric Power,distribution,IN SERVICE,OSM
Texaco Substation,,,TX,29.8889056,-93.9453967,1,69.0,69.0,Texaco,industrial,IN SERVICE,OSM
Texas A&M Annex Substation,,,TX,30.651948,-96.4647736,1,69.0,69.0,Bryan Texas Utilities,distribution,IN SERVICE,OSM
Texas City Main Substation,,,TX,29.3814909,-94.9015438,1,69.0,69.0,Texas-New Mexico Power,transmission,IN SERVICE,OSM
Texas City Water Substation,,,TX,29.3865328,-94.9560366,1,69.0,69.0,Texas-New Mexico Power,industrial,IN SERVICE,OSM
Texas-New Mexico Pipeline Substation,,,TX,31.4290394,-102.3802642,1,69.0,4.16,American Electric Power,industrial,IN SERVICE,OSM
Three Rivers Substation,,,TX,28.4809584,-98.1576005,1,69.0,69.0,American Electric Power,transmission,IN SERVICE,OSM
Throckmorton Substation,,,TX,33.1784206,-99.1785983,1,69.0,69.0,American Electric Power,distribution,IN SERVICE,OSM
Throckmorton Woodson Oil Substation,,,TX,33.2208562,-99.2330107,1,69.0,69.0,American Electric Power,distribution,IN SERVICE,OSM
Tin Top Substation,,,TX,28.7724093,-96.1254199,1,69.0,69.0,South Texas Electric Cooperative,distribution,IN SERVICE,OSM
Trent Substation,,,TX,32.4927396,-100.1179747,1,69.0,69.0,American Electric Power,distribution,IN SERVICE,OSM
Tres Palacious Substation,,,TX,29.0010833,-96.1409075,1,69.0,69.0,South Texas Electric Cooperative,industrial,IN SERVICE,OSM
Truscott City Substation,,,TX,33.7487305,-99.8101996,1,69.0,69.0,American Electric Power,distribution,IN SERVICE,OSM
Truscott Humble Substation,,,TX,33.7701448,-100.0479314,1,69.0,69.0,American Electric Power,distribution,IN SERVICE,OSM
Turkey Substation,,,TX,34.3916597,-100.8891595,1,69.0,69.0,American Electric Power; Golden Spread Electric Cooperative,distribution,IN SERVICE,OSM
Twin Pines Substation,,,TX,28.8462058,-96.9731991,1,69.0,69.0,South Texas Electric Cooperative,distribution,IN SERVICE,OSM
Twin Pines Switching Station,,,TX,28.8547601,-96.9708011,1,69.0,69.0,South Texas Electric Cooperative,transmission,IN SERVICE,OSM
Two Draw Substation,,,TX,33.2196926,-101.4086396,1,69.0,69.0,Lyntegar Electric Cooperative,distribution,IN SERVICE,OSM
Tynan Substation,,,TX,28.1831975,-97.7722993,1,69.0,69.0,American Electric Power,distribution,IN SERVICE,OSM
Union Substation,,,TX,33.447683,-101.7967462,1,69.0,69.0,South Plains Electric Cooperative; Golden Spread Electric Cooperative,distribution,IN SERVICE,OSM
Utopia Substation,,,TX,29.6461984,-99.5217823,1,69.0,12.5,Bandera Electric Cooperative,distribution,IN SERVICE,OSM
V. B. Shaw Substation,,,TX,32.741928,-95.2856157,1,69.0,69.0,Wood County Electric Cooperative,distribution,IN SERVICE,OSM
Valentine Tap,,,TX,30.4145193,-103.9637915,1,69.0,69.0,American Electric Power,distribution,IN SERVICE,OSM
Valera Substation,,,TX,31.7582857,-99.5474607,1,69.0,69.0,American Electric Power,distribution,IN SERVICE,OSM
Valero East Substation,,,TX,27.8149605,-97.4805697,1,69.0,69.0,American Electric Power,industrial,IN SERVICE,OSM
Valero West Substation,,,TX,27.8150996,-97.4833203,1,69.0,69.0,American Electric Power,industrial,IN SERVICE,OSM
Valley Mills Substation,,,TX,31.6544792,-97.4723792,1,69.0,69.0,Texas-New Mexico Power,distribution,IN SERVICE,OSM
Van Humble Substation,,,TX,28.8038306,-96.630677,1,69.0,69.0,South Texas Electric Cooperative,industrial,IN SERVICE,OSM
Van Vleck Substation,,,TX,29.0192046,-95.8975775,1,69.0,69.0,South Texas Electric Cooperative,distribution,IN SERVICE,OSM
Verhalen Substation,,,TX,31.1445552,-103.5900515,1,69.0,69.0,American Electric Power,distribution,IN SERVICE,OSM
Veribest Substation,,,TX,31.419303,-100.2524489,1,69.0,12.5,Golden Spread Electric Cooperative,distribution,IN SERVICE,OSM
Vernon City Plant Substation,,,TX,34.162279,-99.2963093,1,69.0,69.0,American Electric Power,distribution,IN SERVICE,OSM
Vogel Street Substation,,,TX,32.4790518,-99.7586247,1,69.0,69.0,American Electric Power,distribution,IN SERVICE,OSM
Waelder Substation,,,TX,29.6789833,-97.3008957,1,69.0,4.16,Lower Colorado River Authority,distribution,IN SERVICE,OSM
Walnut Springs Switching Station,,,TX,32.0692628,-97.7476982,1,69.0,69.0,Texas-New Mexico Power,distribution,IN SERVICE,OSM
Walnut Street Substation,,,TX,32.4735191,-99.7295682,1,69.0,69.0,American Electric Power,distribution,IN SERVICE,OSM
Water Works Substation,,,TX,27.8766178,-97.6251216,1,69.0,69.0,American Electric Power,distribution,IN SERVICE,OSM
Waterfield Substation,,,TX,35.1178517,-102.0287332,1,69.0,69.0,Xcel Energy,distribution,IN SERVICE,OSM
Weaver Road Substation,,,TX,28.7015958,-96.9486161,1,69.0,69.0,American Electric Power,distribution,IN SERVICE,OSM
Weinert Substation,,,TX,33.32454,-99.6710169,1,69.0,69.0,American Electric Power,distribution,IN SERVICE,OSM
Weser Substation,,,TX,28.831949,-97.3675984,1,69.0,69.0,Guadalupe Valley Electric Cooperative,distribution,IN SERVICE,OSM
West Crystal City Substation,,,TX,28.6650398,-99.9555873,1,69.0,69.0,South Texas Electric Cooperative,distribution,IN SERVICE,OSM
West George West Substation,,,TX,28.2875854,-98.2127019,1,69.0,69.0,South Texas Electric Cooperative,distribution,IN SERVICE,OSM
West Harlingen Substation,,,TX,26.1811,-97.7233183,1,69.0,69.0,American Electric Power,distribution,IN SERVICE,OSM
West Sinton Substation,,,TX,28.0265228,-97.6424242,1,69.0,69.0,South Texas Electric Cooperative,distribution,IN SERVICE,OSM
West Sinton Switching Station,,,TX,27.9983911,-97.6474907,1,69.0,69.0,South Texas Electric Cooperative,transmission,IN SERVICE,OSM
West Texas Gulf Substation,,,TX,32.3879081,-99.7174274,1,69.0,69.0,American Electric Power,distribution,IN SERVICE,OSM
West Uvalde Substation,,,TX,29.1835318,-99.8347882,1,69.0,69.0,South Texas Electric Cooperative,distribution,IN SERVICE,OSM
Whirlwind Substation,,,TX,34.106131,-101.0984409,1,69.0,69.0,RES,transmission,IN SERVICE,OSM
White City Substation,,,TX,34.2830773,-99.3294677,1,69.0,69.0,Western Farmers Electric Cooperative,distribution,IN SERVICE,OSM
Whitehead Substation,,,TX,33.7304638,-101.8719506,1,69.0,4.16,Xcel Energy,industrial,IN SERVICE,OSM
Whitney Dam Substation,,,TX,31.8645881,-97.3715293,1,69.0,69.0,Brazos Electric,generation,IN SERVICE,OSM
Wildorado Substation,,,TX,35.2108923,-102.2028445,1,69.0,69.0,Xcel Energy,distribution,IN SERVICE,OSM
Winkler County #6 Substation,,,TX,31.6657262,-103.072484,1,69.0,69.0,Texas-New Mexico Power,distribution,IN SERVICE,OSM
Winters Substation,,,TX,31.9709618,-99.9621537,1,69.0,69.0,American Electric Power,distribution,IN SERVICE,OSM
Wolfgang Switching Station,,,TX,33.0031454,-100.5260512,1,69.0,69.0,American Electric Power,transmission,IN SERVICE,OSM
Woodsboro Substation,,,TX,28.2348886,-97.2940298,1,69.0,69.0,American Electric Power,distribution,IN SERVICE,OSM
Woodward Substation,,,TX,33.4474956,-101.904666,1,69.0,69.0,South Plains Electric Cooperative,distribution,IN SERVICE,OSM
Yancy Substation,,,TX,33.1524222,-101.3720167,1,69.0,4.16,Xcel Energy,distribution,IN SERVICE,OSM
Allred Substation,,,TX,33.1530257,-102.9045397,1,69.0,69.0,,distribution,IN SERVICE,OSM
Amber,,,TX,35.144855,-97.8586202,1,69.0,69.0,,,IN SERVICE,OSM
Arco Substation,,,TX,29.3481669,-94.9394131,1,69.0,69.0,,industrial,IN SERVICE,OSM
Artesia 13Th Street Substation,,,TX,32.8361759,-104.41293,1,69.0,69.0,,distribution,IN SERVICE,OSM
Artesia South Substation,,,TX,32.7992142,-104.3951669,1,69.0,69.0,,distribution,IN SERVICE,OSM
Artesia Town Substation,,,TX,32.840105,-104.3955713,1,69.0,69.0,,distribution,IN SERVICE,OSM
Big Sandy Substation,,,TX,32.5888372,-95.1057436,1,69.0,69.0,,distribution,IN SERVICE,OSM
Big Spring Carbon Substation,,,TX,32.2806518,-101.4088866,1,69.0,69.0,,transmission,IN SERVICE,OSM
Camp Wood Substation,,,TX,29.6641997,-100.0225935,1,69.0,69.0,,distribution,IN SERVICE,OSM
Carlsbad Waterfield Substation,,,TX,32.3268341,-104.3429748,1,69.0,69.0,,industrial,IN SERVICE,OSM
City Of Levelland Substation,,,TX,33.5902607,-102.3763021,1,69.0,69.0,,distribution,IN SERVICE,OSM
Compressor Sub,,,TX,33.5078333,-104.5164981,1,69.0,69.0,,industrial,IN SERVICE,OSM
Denton Substation,,,TX,33.0437122,-103.1723809,1,69.0,69.0,,industrial,IN SERVICE,OSM
Dexter Substation,,,TX,33.1984742,-104.3745319,1,69.0,69.0,,distribution,IN SERVICE,OSM
Dupont Dee Substation,,,TX,30.010021,-94.0284957,1,69.0,69.0,,industrial,IN SERVICE,OSM
Exxon Juan Cordona Substation,,,TX,31.325474,-102.5624608,1,69.0,69.0,,industrial,IN SERVICE,OSM
Famariss Substation,,,TX,32.8850269,-103.3018677,1,69.0,69.0,,industrial,IN SERVICE,OSM
Farwell Substation,,,TX,34.3889342,-103.038674,1,69.0,69.0,,distribution,IN SERVICE,OSM
Fredericksburg Phillips Substation,,,TX,30.4717694,-98.847293,1,69.0,69.0,,industrial,IN SERVICE,OSM
Friess Ranch Substation,,,TX,30.4003733,-100.5139171,1,69.0,69.0,,distribution,IN SERVICE,OSM
General Dynamics Substation,,,TX,32.772968,-97.4526988,1,69.0,69.0,,industrial,IN SERVICE,OSM
Glazier Substation,,,TX,36.0139401,-100.2677621,1,69.0,69.0,,,IN SERVICE,OSM
Hagerman #2 Substation,,,TX,33.1396495,-104.4403702,1,69.0,69.0,,distribution,IN SERVICE,OSM
Hallsville Substation,,,TX,32.506043,-94.5780567,1,69.0,69.0,,distribution,IN SERVICE,OSM
Hornet Substation,,,TX,30.6870961,-99.8238196,1,69.0,69.0,,industrial,IN SERVICE,OSM
Huber Cogeneration Station,,,TX,35.6676311,-101.4318245,1,69.0,69.0,,transmission,IN SERVICE,OSM
Imc #3 Substation,,,TX,32.3495683,-103.9367803,1,69.0,69.0,,industrial,IN SERVICE,OSM
Imc #4 Substation,,,TX,32.3227425,-103.8606572,1,69.0,69.0,,industrial,IN SERVICE,OSM
Intrepid West Substation,,,TX,32.4873484,-103.9413829,1,69.0,69.0,,industrial,IN SERVICE,OSM
Josselett Substation,,,TX,33.2587523,-99.6959748,1,69.0,69.0,,distribution,IN SERVICE,OSM
Kermac Substation,,,TX,32.505008,-103.7844527,1,69.0,69.0,,industrial,IN SERVICE,OSM
Lake Arthur Substation,,,TX,33.006353,-104.4390552,1,69.0,69.0,,distribution,IN SERVICE,OSM
Lewis Substation,,,TX,33.1824639,-103.0614078,1,69.0,69.0,,transmission,IN SERVICE,OSM
Lindsay Substation,,,TX,34.840587,-97.5635714,1,69.0,69.0,,,IN SERVICE,OSM
Liquid Carbonics Substation,,,TX,29.3665884,-94.9405898,1,69.0,69.0,,industrial,IN SERVICE,OSM
Lonestar Cement Substation,,,TX,32.2465417,-100.4595898,1,69.0,69.0,,industrial,IN SERVICE,OSM
Marathon Pipeline Substation,,,TX,29.368477,-94.9410979,1,69.0,69.0,,industrial,IN SERVICE,OSM
Marathon Yates Substation,,,TX,30.9224125,-101.932457,1,69.0,69.0,,industrial,IN SERVICE,OSM
Mason Phillips Substation,,,TX,30.5464874,-99.2691157,1,69.0,69.0,,industrial,IN SERVICE,OSM
Mcdonald Substation,,,TX,33.1410198,-103.2472709,1,69.0,69.0,,transmission,IN SERVICE,OSM
Menard Phillips Substation,,,TX,30.6830117,-99.8237915,1,69.0,69.0,,industrial,IN SERVICE,OSM
Mhoon Substation,,,TX,32.9074325,-103.3945064,1,69.0,69.0,,transmission,IN SERVICE,OSM
Mid-Valley Pipe Substation,,,TX,32.6103081,-94.221141,1,69.0,69.0,,,IN SERVICE,OSM
Mississippi Potash #1 Substation,,,TX,32.487894,-103.941327,1,69.0,69.0,,industrial,IN SERVICE,OSM
Mississippi Potash #2 Substation,,,TX,32.4835346,-103.9395909,1,69.0,69.0,,industrial,IN SERVICE,OSM
Mustang Ca Substation,,,TX,35.3763216,-97.7429192,1,69.0,69.0,,,IN SERVICE,OSM
Navajo #1 Substation,,,TX,32.8445253,-104.3952944,1,69.0,69.0,,industrial,IN SERVICE,OSM
New-Tex Substation,,,TX,33.0666909,-103.0626635,1,69.0,69.0,,distribution,IN SERVICE,OSM
Newman Avenue Substation,,,TX,36.2779646,-99.871972,1,69.0,69.0,,,IN SERVICE,OSM
Nm Potash #2 Substation,,,TX,32.4731693,-103.7717334,1,69.0,69.0,,industrial,IN SERVICE,OSM
North Marshall Substation,,,TX,32.5687792,-94.3686703,1,69.0,69.0,,distribution,IN SERVICE,OSM
Nowhere Substation,,,TX,35.7516726,-100.815485,1,69.0,69.0,,industrial,IN SERVICE,OSM
Orchard Park Substation,,,TX,33.2555392,-104.4683888,1,69.0,69.0,,distribution,IN SERVICE,OSM
Phillips #2 Substation,,,TX,35.6953975,-101.3752755,1,69.0,69.0,,industrial,IN SERVICE,OSM
Prairieview Substation,,,TX,33.1410554,-103.1628951,1,69.0,69.0,,distribution,IN SERVICE,OSM
Praxair Substation,,,TX,29.3678646,-94.9472041,1,69.0,69.0,,industrial,IN SERVICE,OSM
Progress Substation,,,TX,34.3012739,-102.8283856,1,69.0,69.0,,,IN SERVICE,OSM
Puncher Substation,,,TX,30.5622978,-99.261792,1,69.0,69.0,,industrial,IN SERVICE,OSM
Quay Substation,,,TX,35.0846064,-103.3308008,1,69.0,69.0,,,IN SERVICE,OSM
Rocky Point Substation,,,TX,35.7121453,-101.3575705,1,69.0,69.0,,distribution,IN SERVICE,OSM
Ross Substation,,,TX,31.7495879,-97.113265,1,69.0,4.0,,industrial,IN SERVICE,OSM
San Jon Substation,,,TX,35.1033953,-103.3307504,1,69.0,69.0,,,IN SERVICE,OSM
Saunders Tap,,,TX,32.9805869,-103.6078022,1,69.0,69.0,,switching,IN SERVICE,OSM
Shell Powell Substation,,,TX,31.1181932,-101.5704602,1,69.0,69.0,,industrial,IN SERVICE,OSM
Sid Richardson Cogeneration Station,,,TX,35.664776,-101.4387338,1,69.0,69.0,,transmission,IN SERVICE,OSM
Snapdragon Sub,,,TX,33.5057561,-104.520625,1,69.0,69.0,,distribution,IN SERVICE,OSM
South Lovington Substation,,,TX,32.9144952,-103.350513,1,69.0,69.0,,distribution,IN SERVICE,OSM
Strata #2 Substation,,,TX,32.3500222,-103.9372795,1,69.0,69.0,,industrial,IN SERVICE,OSM
Sutton Pump Substation,,,TX,30.4978773,-100.5854105,1,69.0,69.0,,industrial,IN SERVICE,OSM
Tanglewood Substation,,,TX,30.0953028,-94.1686807,1,69.0,69.0,,distribution,IN SERVICE,OSM
Tatum Substation,,,TX,33.2427303,-103.248784,1,69.0,69.0,,distribution,IN SERVICE,OSM
Tinsley Corssing Sub,,,TX,34.1276043,-103.422118,1,69.0,69.0,,,IN SERVICE,OSM
United Salt Substation,,,TX,32.4190539,-103.9347342,1,69.0,69.0,,industrial,IN SERVICE,OSM
Us Gypsum South Substation,,,TX,32.4890175,-100.3605702,1,69.0,69.0,,industrial,IN SERVICE,OSM
Us Gypsum Substation,,,TX,32.4919259,-100.3630033,1,69.0,69.0,,industrial,IN SERVICE,OSM
Vacuum Substation,,,TX,32.7893301,-103.5045636,1,69.0,69.0,,industrial,IN SERVICE,OSM
Weatherly Substation,,,TX,35.6351299,-101.3988197,1,69.0,13.2,,distribution,IN SERVICE,OSM
West Artesia Substation,,,TX,32.8394057,-104.4733899,1,69.0,69.0,,distribution,IN SERVICE,OSM
Dumas Helium Substation,,,TX,35.8193659,-102.0263623,1,34.5,12.47,Xcel Energy,distribution,IN SERVICE,OSM
Dumas South Substation,,,TX,35.8512829,-101.9742332,1,34.5,12.47,Xcel Energy,distribution,IN SERVICE,OSM
Granite Substation,,,TX,34.9577952,-99.3687013,1,34.5,34.5,Public Service Company of Oklahoma,distribution,IN SERVICE,OSM
Gruver Substation,,,TX,36.2641044,-101.4104919,1,34.5,12.47,Xcel Energy,distribution,IN SERVICE,OSM
Lone Wolf Substation,,,TX,34.9918159,-99.2542485,1,34.5,34.5,Public Service Company of Oklahoma,distribution,IN SERVICE,OSM
